,id,Store,category,name,price,sales_price,color,gender
647,24A_I308002D,NeroGiardini,Stringate,Stringate Donna in Vernice,,97.5,Beige,Donna
648,24A_I411260D,NeroGiardini,Mocassini,Mocassini Donna in Pelle,,97.5,Nero,Donna
649,24A_I411260D,NeroGiardini,Mocassini,Mocassini Donna in Pelle,,97.5,Marrone,Donna
650,24A_I411261D,NeroGiardini,Stivaletti chelsea,Stivaletti Chelsea Donna in Pelle,,97.5,,Donna
651,24A_I411262D,NeroGiardini,Stivaletti,Stivaletti Donna in Pelle,,97.5,Nero,Donna
652,24A_I411262D,NeroGiardini,Stivaletti,Stivaletti Donna in Pelle,,97.5,Marrone,Donna
653,24A_I411290D,NeroGiardini,Mocassini,Mocassini Donna in Pelle,,97.5,Nero,Donna
654,24A_I411290D,NeroGiardini,Mocassini,Mocassini Donna in Pelle,,97.5,Marrone,Donna
655,24A_I411380D,NeroGiardini,Mocassini,Mocassini Donna in Pelle,,97.5,Nero,Donna
656,24A_I411380D,NeroGiardini,Mocassini,Mocassini Donna in Pelle,,97.5,Marrone,Donna
657,24A_I411394D,NeroGiardini,Stringate,Stringate Donna in Pelle,,97.5,,Donna
658,24A_I411395D,NeroGiardini,Stringate,Stringate Donna in Camoscio,,97.5,Marrone,Donna
659,24A_I411395D,NeroGiardini,Stringate,Stringate Donna in Camoscio,,97.5,Beige,Donna
660,24A_I411400D,NeroGiardini,Mocassini,Mocassini Donna in Pelle,,97.5,Nero,Donna
661,24A_I411400D,NeroGiardini,Mocassini,Mocassini Donna in Pelle,,97.5,Marrone,Donna
662,24A_I411400D,NeroGiardini,Mocassini,Mocassini Donna in Pelle,,97.5,Avorio,Donna
663,24A_I411411D,NeroGiardini,Stringate,Stringate Donna in Pelle,,97.5,Nero,Donna
664,24A_I411411D,NeroGiardini,Stringate,Stringate Donna in Pelle,,97.5,Marrone,Donna
665,24A_I411413D,NeroGiardini,Stringate,Stringate Donna in Vernice,,97.5,,Donna
666,24A_I411415D,NeroGiardini,Mary jane,Mary Jane Donna in Pelle,,97.5,,Donna
667,24A_I411434D,NeroGiardini,Mocassini,Mocassini Donna in Camoscio,,97.5,Marrone,Donna
668,24A_I411434D,NeroGiardini,Mocassini,Mocassini Donna in Camoscio,,97.5,Beige,Donna
669,24A_I411452D,NeroGiardini,Stivaletti chelsea,Stivaletti Chelsea Donna in Pelle,,97.5,Nero,Donna
670,24A_I411452D,NeroGiardini,Stivaletti chelsea,Stivaletti Chelsea Donna in Pelle,,97.5,Marrone,Donna
671,24A_I411510D,NeroGiardini,Sneakers,Sneakers Donna in Pelle e Materiale Tecnico,,97.5,Nero,Donna
672,24A_I411510D,NeroGiardini,Sneakers,Sneakers Donna in Pelle e Materiale Tecnico,,97.5,Avorio,Donna
673,24A_I411511D,NeroGiardini,Sneakers,Sneakers Donna in Pelle e Materiale Tecnico,,97.5,,Donna
674,24A_I411580D,NeroGiardini,Sneakers,Sneakers Donna in Pelle,,97.5,,Donna
675,24A_I411581D,NeroGiardini,Sneakers,Sneakers Donna in Pelle e Materiale Tecnico,,97.5,,Donna
676,24A_I411592D,NeroGiardini,Sneakers,"Sneakers Donna in Pelle, Camoscio e Materiale Tecnico",,97.5,Nero,Donna
677,24A_I411592D,NeroGiardini,Sneakers,"Sneakers Donna in Pelle, Camoscio e Materiale Tecnico",,97.5,Avorio,Donna
678,24A_I411620D,NeroGiardini,Sneakers,Sneakers Donna in Camoscio e Materiale Tecnico,,97.5,Grigio,Donna
679,24A_I411620D,NeroGiardini,Sneakers,Sneakers Donna in Camoscio e Materiale Tecnico,,97.5,Marrone,Donna
680,24A_I411620D,NeroGiardini,Sneakers,Sneakers Donna in Camoscio e Materiale Tecnico,,97.5,Beige,Donna
681,24A_I411630D,NeroGiardini,Sneakers,"Sneakers Donna in Camoscio, Pelle e Materiale Tecnico",,97.5,,Donna
682,24A_I411631D,NeroGiardini,Sneakers,"Sneakers Donna in Camoscio, Pelle e Materiale Tecnico",,97.5,,Donna
683,24A_E407081DE,NeroGiardini,Décolleté,Décolleté Donna in Pelle,,101.5,,Donna
684,24A_E413500DE,NeroGiardini,Décolleté,Décolleté Donna in Pelle,,101.5,,Donna
685,24A_I308001D,NeroGiardini,Mocassini,Mocassini Donna in Vernice,,101.5,Nero,Donna
686,24A_I308001D,NeroGiardini,Mocassini,Mocassini Donna in Vernice,,101.5,Beige,Donna
687,24A_I407081DE,NeroGiardini,Décolleté,Décolleté Donna in Pelle,,101.5,,Donna
688,24A_I410840DE,NeroGiardini,Décolleté,Décolleté Donna in Pelle,,101.5,Nero,Donna
689,24A_I410840DE,NeroGiardini,Décolleté,Décolleté Donna in Pelle,,101.5,Beige,Donna
690,24A_I410840DE,NeroGiardini,Décolleté,Décolleté Donna in Pelle,,101.5,Marrone,Donna
691,24A_I410870DE,NeroGiardini,Décolleté,Décolleté Donna in Vernice,,101.5,Nero,Donna
692,24A_I410870DE,NeroGiardini,Décolleté,Décolleté Donna in Vernice,,101.5,Grigio,Donna
693,24A_I411200D,NeroGiardini,Tronchetti,Tronchetti Donna in Pelle,,101.5,Nero,Donna
694,24A_I411200D,NeroGiardini,Tronchetti,Tronchetti Donna in Pelle,,101.5,Marrone,Donna
695,24A_I411390D,NeroGiardini,Mocassini,Mocassini Donna in Camoscio,,101.5,Blue,Donna
696,24A_I411390D,NeroGiardini,Mocassini,Mocassini Donna in Camoscio,,101.5,Marrone,Donna
697,24A_I411390D,NeroGiardini,Mocassini,Mocassini Donna in Camoscio,,101.5,Beige,Donna
698,24A_I411390D,NeroGiardini,Mocassini,Mocassini Donna in Camoscio,,101.5,Verde,Donna
699,24A_I411550D,NeroGiardini,Mocassini,Mocassini Donna in Pelle,,101.5,,Donna
700,24A_I411551D,NeroGiardini,Mocassini,Mocassini Donna in Pelle,,101.5,Blue,Donna
701,24A_I411551D,NeroGiardini,Mocassini,Mocassini Donna in Pelle,,101.5,Marrone,Donna
702,24A_I411610D,NeroGiardini,Sneakers,Sneakers Donna in Pelle e Materiale Tecnico,,101.5,,Donna
703,24A_I411611D,NeroGiardini,Sneakers,"Sneakers Donna in Pelle, Camoscio e Materiale Tecnico",,101.5,,Donna
704,24A_I013270D,NeroGiardini,Stivaletti,Stivaletti Donna in Camoscio,,104.5,,Donna
705,24A_I013273D,NeroGiardini,Stivaletti,Stivaletti Donna in Pelle,,104.5,,Donna
706,24A_I117100D,NeroGiardini,Stivaletti chelsea,Stivaletti Chelsea Donna in Pelle,,104.5,,Donna
707,24A_I308180D,NeroGiardini,Mocassini,Mocassini Donna in Pelle,,104.5,Nero,Donna
708,24A_I308180D,NeroGiardini,Mocassini,Mocassini Donna in Pelle,,104.5,T. Di Moro,Donna
709,24A_I308420D,NeroGiardini,Sneakers,Sneakers Donna in Pelle e Materiale Tecnico,,104.5,,Donna
710,24A_I308631DE,NeroGiardini,Décolleté,Décolleté Donna in Pelle,,104.5,,Donna
711,24A_I408631DE,NeroGiardini,Décolleté,Décolleté Donna in Pelle,,104.5,,Donna
712,24A_I410800DE,NeroGiardini,Décolleté,Décolleté Donna in Pelle,,104.5,Nero,Donna
713,24A_I410800DE,NeroGiardini,Décolleté,Décolleté Donna in Pelle,,104.5,Blue,Donna
714,24A_I410800DE,NeroGiardini,Décolleté,Décolleté Donna in Pelle,,104.5,Beige,Donna
715,24A_I410810DE,NeroGiardini,Décolleté,Décolleté Donna in Pelle,,104.5,,Donna
716,24A_I410850DE,NeroGiardini,Décolleté,Décolleté Donna in Materiale Tecnico e Pelle,,104.5,,Donna
717,24A_I410852DE,NeroGiardini,Décolleté,Décolleté Donna in Materiale Tecnico e Pelle,,104.5,,Donna
718,24A_I410900D,NeroGiardini,Décolleté,Décolleté Donna in Pelle,,104.5,Nero,Donna
719,24A_I410900D,NeroGiardini,Décolleté,Décolleté Donna in Pelle,,104.5,Beige,Donna
720,24A_I410901D,NeroGiardini,Décolleté,Décolleté Donna in Vernice,,104.5,,Donna
721,24A_I410940D,NeroGiardini,Mocassini,Mocassini Donna in Camoscio,,104.5,Rosso,Donna
722,24A_I410940D,NeroGiardini,Mocassini,Mocassini Donna in Camoscio,,104.5,Marrone,Donna
723,24A_I411201D,NeroGiardini,Tronchetti,Tronchetti Donna in Pelle,,104.5,,Donna
724,24A_I411210D,NeroGiardini,Tronchetti,Tronchetti Donna in Pelle,,104.5,Nero,Donna
725,24A_I411210D,NeroGiardini,Tronchetti,Tronchetti Donna in Pelle,,104.5,Marrone,Donna
726,24A_I411230D,NeroGiardini,Tronchetti,Tronchetti Donna in Pelle,,104.5,Nero,Donna
727,24A_I411230D,NeroGiardini,Tronchetti,Tronchetti Donna in Pelle,,104.5,Marrone,Donna
728,24A_I411270D,NeroGiardini,Tronchetti,Tronchetti Donna in Pelle,,104.5,Nero,Donna
729,24A_I411270D,NeroGiardini,Tronchetti,Tronchetti Donna in Pelle,,104.5,Marrone,Donna
730,24A_I411292D,NeroGiardini,Stivaletti,Stivaletti Donna in Pelle,,104.5,Nero,Donna
731,24A_I411292D,NeroGiardini,Stivaletti,Stivaletti Donna in Pelle,,104.5,Marrone,Donna
732,24A_I411303D,NeroGiardini,Tronchetti,Tronchetti Donna in Pelle,,104.5,Nero,Donna
733,24A_I411303D,NeroGiardini,Tronchetti,Tronchetti Donna in Pelle,,104.5,Marrone,Donna
734,24A_I411410D,NeroGiardini,Mocassini,Mocassini Donna in Pelle,,104.5,Nero,Donna
735,24A_I411410D,NeroGiardini,Mocassini,Mocassini Donna in Pelle,,104.5,Marrone,Donna
736,24A_I411412D,NeroGiardini,Mocassini,Mocassini Donna in Vernice,,104.5,,Donna
737,24A_I411414D,NeroGiardini,Mocassini,Mocassini Donna in Pelle,,104.5,,Donna
738,24A_I411416D,NeroGiardini,Mocassini,Mocassini Donna in Pelle,,104.5,Marrone,Donna
739,24A_I411416D,NeroGiardini,Mocassini,Mocassini Donna in Pelle,,104.5,Oro,Donna
740,24A_I411417D,NeroGiardini,Mocassini,Mocassini Donna in Pelle e Tessuto,,104.5,,Donna
741,24A_I411432D,NeroGiardini,Mocassini,Mocassini Donna in Pelle,,104.5,Nero,Donna
742,24A_I411432D,NeroGiardini,Mocassini,Mocassini Donna in Pelle,,104.5,Marrone,Donna
743,24A_I411520D,NeroGiardini,Sneakers,"Sneakers Donna in Camoscio, Pelle e Materiale Tecnico",,104.5,,Donna
744,24A_I411521D,NeroGiardini,Sneakers,Sneakers Donna in Pelle e Camoscio,,104.5,,Donna
745,24A_I411522D,NeroGiardini,Sneakers,"Sneakers Donna in Camoscio, Pelle e Materiale Tecnico",,104.5,,Donna
746,24A_I411523D,NeroGiardini,Sneakers,"Sneakers Donna in Camoscio, Pelle e Materiale Tecnico",,104.5,,Donna
747,24A_I411524D,NeroGiardini,Sneakers,"Sneakers Donna in Camoscio, Pelle e Materiale Tecnico",,104.5,,Donna
748,24A_I411525D,NeroGiardini,Sneakers,"Sneakers Donna in Vernice, Camoscio e Materiale Tecnico",,104.5,,Donna
749,24A_I411527D,NeroGiardini,Sneakers,"Sneakers Donna in Camoscio, Pelle e Materiale Tecnico",,104.5,,Donna
750,24A_I411530D,NeroGiardini,Sneakers,"Sneakers Donna in Camoscio, Pelle e Materiale Tecnico",,104.5,,Donna
751,24A_I411531D,NeroGiardini,Sneakers,"Sneakers Donna in Camoscio, Pelle e Materiale Tecnico",,104.5,,Donna
752,24A_I411532D,NeroGiardini,Sneakers,"Sneakers Donna in Camoscio, Pelle e Materiale Tecnico",,104.5,,Donna
753,24A_I411542D,NeroGiardini,Sneakers,"Sneakers Donna in Camoscio, Pelle e Materiale Tecnico",,104.5,,Donna
754,24A_I411543D,NeroGiardini,Sneakers,Sneakers Donna in Pelle e Materiale Tecnico,,104.5,,Donna
755,24A_I411544D,NeroGiardini,Sneakers,Sneakers Donna in Pelle e Materiale Tecnico,,104.5,,Donna
756,24A_I411545D,NeroGiardini,Sneakers,Sneakers Donna in Pelle e Materiale Tecnico,,104.5,,Donna
757,24A_I411547D,NeroGiardini,Sneakers,"Sneakers Donna in Camoscio, Pelle e Tessuto",,104.5,,Donna
758,24A_I411590D,NeroGiardini,Sneakers,Sneakers Donna in Pelle e Materiale Tecnico,,104.5,,Donna
759,24A_I411591D,NeroGiardini,Sneakers,Sneakers Donna in Pelle e Materiale Tecnico,,104.5,,Donna
760,24A_I411600D,NeroGiardini,Sneakers,Sneakers Donna in Pelle e Materiale Tecnico,,104.5,Nero,Donna
761,24A_I411600D,NeroGiardini,Sneakers,Sneakers Donna in Pelle e Materiale Tecnico,,104.5,Avorio,Donna
762,24A_I411614D,NeroGiardini,Sneakers,Sneakers Donna in Pelle e Materiale Tecnico,,104.5,Nero,Donna
763,24A_I411614D,NeroGiardini,Sneakers,Sneakers Donna in Pelle e Materiale Tecnico,,104.5,Marrone,Donna
764,24A_I411623D,NeroGiardini,Sneakers,Sneakers Donna in Pelle e Materiale Tecnico,,104.5,Argento,Donna
765,24A_I411623D,NeroGiardini,Sneakers,Sneakers Donna in Pelle e Materiale Tecnico,,104.5,Oro,Donna
766,24A_I411633D,NeroGiardini,Sneakers,"Sneakers Alta Donna in Camoscio, Pelle e Materiale Tecnico",,104.5,,Donna
767,24A_I411634D,NeroGiardini,Sneakers,"Sneakers Alta Donna in Camoscio, Pelle e Materiale Tecnico",,104.5,,Donna
768,24A_I411640D,NeroGiardini,Sneakers,"Sneakers Donna in Camoscio, Vernice e Pelle",,104.5,,Donna
769,24A_I411641D,NeroGiardini,Sneakers,Sneakers Donna in Camoscio e Pelle,,104.5,,Donna
770,24A_I411642D,NeroGiardini,Sneakers,Sneakers Donna in Pelle e Materiale Tecnico,,104.5,,Donna
771,24A_I411644D,NeroGiardini,Sneakers,"Sneakers Donna in Vernice, Pelle e Tessuto",,104.5,,Donna
772,24A_I411645D,NeroGiardini,Sneakers,"Sneakers Donna in Camoscio, Pelle e Materiale Tecnico",,104.5,,Donna
773,24A_I411646D,NeroGiardini,Sneakers,"Sneakers Donna in Camoscio, Pelle e Materiale Tecnico",,104.5,,Donna
774,24A_I411647D,NeroGiardini,Sneakers,"Sneakers Donna in Pelle, Camoscio e Materiale Tecnico",,104.5,,Donna
775,24A_I411792D,NeroGiardini,Tronchetti,Tronchetti Donna in Pelle,,104.5,,Donna
776,24A_I411850D,NeroGiardini,Stivaletti chelsea,Stivaletti Chelsea Donna in Pelle,,104.5,,Donna
777,24A_I411851D,NeroGiardini,Tronchetti,Tronchetti Donna in Pelle,,104.5,,Donna
778,24A_I411870D,NeroGiardini,Stivaletti chelsea,Stivaletti Chelsea Donna in Pelle,,104.5,,Donna
779,24A_I411922D,NeroGiardini,Stivaletti,Stivaletti Donna in Pelle,,104.5,,Donna
780,24A_I411923D,NeroGiardini,Stivaletti,Stivaletti Donna in Camoscio,,104.5,,Donna
781,24A_I411924D,NeroGiardini,Stivaletti chelsea,Stivaletti Chelsea Donna in Pelle,,104.5,,Donna
782,24A_I411925D,NeroGiardini,Stivaletti chelsea,Stivaletti Chelsea Donna in Camoscio,,104.5,,Donna
783,24A_I411940D,NeroGiardini,Stivaletti chelsea,Stivaletti Chelsea Donna in Pelle,,104.5,Nero,Donna
784,24A_I411940D,NeroGiardini,Stivaletti chelsea,Stivaletti Chelsea Donna in Pelle,,104.5,Avorio,Donna
785,24A_I411941D,NeroGiardini,Stivaletti chelsea,Stivaletti Chelsea Donna in Pelle,,104.5,,Donna
786,24A_I411943D,NeroGiardini,Anfibi,Anfibi Donna in Pelle,,104.5,,Donna
787,24A_I411944D,NeroGiardini,Anfibi,Anfibi Donna in Pelle,,104.5,,Donna
788,24A_I411960D,NeroGiardini,Stivaletti chelsea,Stivaletti Chelsea Donna in Pelle,,104.5,Nero,Donna
789,24A_I411960D,NeroGiardini,Stivaletti chelsea,Stivaletti Chelsea Donna in Pelle,,104.5,Avorio,Donna
790,24A_I411961D,NeroGiardini,Stivaletti chelsea,Stivaletti Chelsea Donna in Pelle,,104.5,,Donna
791,24A_I411990D,NeroGiardini,Stivaletti chelsea,Stivaletti Chelsea Donna in Pelle,,104.5,,Donna
792,24A_I411991D,NeroGiardini,Stivaletti chelsea,Stivaletti Chelsea Donna in Pelle,,104.5,,Donna
793,24A_I411852D,NeroGiardini,Tronchetti,Tronchetti Donna in Pelle,,104.5,,Donna
794,24A_I205584DE,NeroGiardini,Décolleté,Décolleté Donna in Pelle,,108.5,,Donna
795,24A_I405584DE,NeroGiardini,Décolleté,Décolleté Donna in Pelle,,108.5,,Donna
796,24A_I411391D,NeroGiardini,Stivaletti chelsea,Stivaletti Chelsea Donna in Camoscio,,108.5,Marrone,Donna
797,24A_I411391D,NeroGiardini,Stivaletti chelsea,Stivaletti Chelsea Donna in Camoscio,,108.5,Beige,Donna
798,24A_I411392D,NeroGiardini,Stivaletti chelsea,Stivaletti Chelsea Donna in Pelle,,108.5,,Donna
799,24A_I411480D,NeroGiardini,Sneakers,Sneakers Donna in Pelle,,108.5,Nero,Donna
800,24A_I411480D,NeroGiardini,Sneakers,Sneakers Donna in Pelle,,108.5,Avorio,Donna
801,24A_I411481D,NeroGiardini,Sneakers,Sneakers Donna in Pelle e Materiale Tecnico,,108.5,,Donna
802,24A_I411612D,NeroGiardini,Sneakers,Sneakers Donna in Pelle,,111.5,Nero,Donna
803,24A_I411612D,NeroGiardini,Sneakers,Sneakers Donna in Pelle,,111.5,Bianco,Donna
804,24A_I411613D,NeroGiardini,Sneakers,Sneakers Donna in Pelle e Camoscio,,111.5,,Donna
805,24A_I205060D,NeroGiardini,Mocassini,Mocassini Donna in Pelle,,111.5,Nero,Donna
806,24A_I205060D,NeroGiardini,Mocassini,Mocassini Donna in Pelle,,111.5,Marrone,Donna
807,24A_I205062D,NeroGiardini,Tronchetti,Tronchetti Donna in Pelle,,111.5,,Donna
808,24A_I205500DE,NeroGiardini,Décolleté,Décolleté Donna in Pelle e Camoscio,,111.5,,Donna
809,24A_I205990D,NeroGiardini,Stivaletti chelsea,Stivaletti Chelsea Donna in Pelle,,111.5,,Donna
810,24A_I309080D,NeroGiardini,Anfibi,Anfibi Donna in Pelle,,111.5,,Donna
811,24A_I309180D,NeroGiardini,Anfibi,Anfibi Donna in Vernice,,111.5,,Donna
812,24A_I309183D,NeroGiardini,Anfibi,Anfibi Donna in Pelle,,111.5,,Donna
813,24A_I309190D,NeroGiardini,Anfibi,Anfibi Donna in Pelle,,111.5,,Donna
814,24A_I409080D,NeroGiardini,Anfibi,Anfibi Donna in Pelle,,111.5,,Donna
815,24A_I409790D,NeroGiardini,Stivaletti,Stivaletti Donna in Pelle,,111.5,,Donna
816,24A_I410820DE,NeroGiardini,Décolleté,Décolleté Donna in Vernice,,111.5,Nero,Donna
817,24A_I410820DE,NeroGiardini,Décolleté,Décolleté Donna in Vernice,,111.5,Grigio,Donna
818,24A_I410880DE,NeroGiardini,Décolleté,Décolleté Donna in Vernice,,111.5,Nero,Donna
819,24A_I410880DE,NeroGiardini,Décolleté,Décolleté Donna in Vernice,,111.5,Grigio,Donna
820,24A_I410930D,NeroGiardini,Mocassini,Mocassini Donna in Pelle,,111.5,,Donna
821,24A_I410932D,NeroGiardini,Mocassini,Mocassini Donna in Pelle,,111.5,,Donna
822,24A_I410950D,NeroGiardini,Tronchetti,Tronchetti Donna in Pelle,,111.5,Blue,Donna
823,24A_I410950D,NeroGiardini,Tronchetti,Tronchetti Donna in Pelle,,111.5,Marrone,Donna
824,24A_I410952D,NeroGiardini,Tronchetti,Tronchetti Donna in Pelle,,111.5,,Donna
825,24A_I411220D,NeroGiardini,Tronchetti,Tronchetti Donna in Pelle,,111.5,Nero,Donna
826,24A_I411220D,NeroGiardini,Tronchetti,Tronchetti Donna in Pelle,,111.5,Marrone,Donna
827,24A_I411330D,NeroGiardini,Stivaletti chelsea,Stivaletti Chelsea Donna in Pelle,,111.5,,Donna
828,24A_I411331D,NeroGiardini,Stivaletti chelsea,Stivaletti Chelsea Donna in Pelle,,111.5,,Donna
829,24A_I411483D,NeroGiardini,Sneakers,Sneakers Donna in Pelle e Materiale Tecnico,,111.5,,Donna
830,24A_I411484D,NeroGiardini,Sneakers,Sneakers Donna in Pelle e Materiale Tecnico,,111.5,,Donna
831,24A_I411485D,NeroGiardini,Sneakers,Sneakers Donna in Vernice e Materiale Tecnico,,111.5,,Donna
832,24A_I411493D,NeroGiardini,Sneakers,"Sneakers Donna in Vernice, Camoscio e Materiale Tecnico",,111.5,,Donna
833,24A_I411494D,NeroGiardini,Sneakers,"Sneakers Donna in Vernice, Camoscio e Materiale Tecnico",,111.5,,Donna
834,24A_I411495D,NeroGiardini,Sneakers,"Sneakers Donna in Camoscio, Pelle e Materiale Tecnico",,111.5,,Donna
835,24A_I411496D,NeroGiardini,Sneakers,"Sneakers Donna in Camoscio, Pelle e Materiale Tecnico",,111.5,,Donna
836,24A_I411540D,NeroGiardini,Sneakers,Sneakers Donna in Pelle e Materiale Tecnico,,111.5,,Donna
837,24A_I411541D,NeroGiardini,Sneakers,"Sneakers Donna in Vernice, Pelle e Materiale Tecnico",,111.5,,Donna
838,24A_I411555D,NeroGiardini,Sneakers,Sneakers Donna in Pelle,,111.5,,Donna
839,24A_I411556D,NeroGiardini,Sneakers,Sneakers Donna in Pelle e Materiale Tecnico,,111.5,Blue,Donna
840,24A_I411556D,NeroGiardini,Sneakers,Sneakers Donna in Pelle e Materiale Tecnico,,111.5,Marrone,Donna
841,24A_I411560D,NeroGiardini,Sneakers,Sneakers Donna in Pelle e Materiale Tecnico,,111.5,Nero,Donna
842,24A_I411560D,NeroGiardini,Sneakers,Sneakers Donna in Pelle e Materiale Tecnico,,111.5,Bianco,Donna
843,24A_I411561D,NeroGiardini,Sneakers,Sneakers Donna in Pelle,,111.5,,Donna
844,24A_I411570D,NeroGiardini,Sneakers,Sneakers Donna in Pelle e Materiale Tecnico,,111.5,,Donna
845,24A_I411571D,NeroGiardini,Sneakers,Sneakers Donna in Pelle e Materiale Tecnico,,111.5,,Donna
846,24A_I411618D,NeroGiardini,Sneakers,Sneakers Donna in Pelle e Materiale Tecnico,,111.5,,Donna
847,24A_I411621D,NeroGiardini,Sneakers,Sneakers Donna in Pelle e Materiale Tecnico,,111.5,Nero,Donna
848,24A_I411621D,NeroGiardini,Sneakers,Sneakers Donna in Pelle e Materiale Tecnico,,111.5,Avorio,Donna
849,24A_I411622D,NeroGiardini,Sneakers,Sneakers Donna in Pelle e Materiale Tecnico,,111.5,,Donna
850,24A_I411820D,NeroGiardini,Stivaletti,Stivaletti Donna in Pelle,,111.5,,Donna
851,24A_I411830D,NeroGiardini,Stivaletti chelsea,Stivaletti Chelsea Donna in Pelle,,111.5,,Donna
852,24A_I411831D,NeroGiardini,Stivaletti chelsea,Stivaletti Chelsea Donna in Pelle,,111.5,,Donna
853,24A_I411853D,NeroGiardini,Tronchetti,Tronchetti Donna in Pelle,,111.5,,Donna
854,24A_I411854D,NeroGiardini,Tronchetti,Tronchetti Donna in Pelle,,111.5,,Donna
855,24A_I411860D,NeroGiardini,Stivaletti chelsea,Stivaletti Chelsea Donna in Pelle,,111.5,,Donna
856,24A_I411861D,NeroGiardini,Stivaletti chelsea,Stivaletti Chelsea Donna in Pelle,,111.5,,Donna
857,24A_I411871D,NeroGiardini,Anfibi,Anfibi Donna in Pelle,,111.5,,Donna
858,24A_I411900D,NeroGiardini,Stivaletti chelsea,Stivaletti Chelsea Donna in Pelle,,111.5,,Donna
859,24A_I411920D,NeroGiardini,Anfibi,Anfibi Donna in Pelle,,111.5,,Donna
860,24A_I411921D,NeroGiardini,Anfibi,Anfibi Donna in Camoscio,,111.5,Marrone,Donna
861,24A_I411921D,NeroGiardini,Anfibi,Anfibi Donna in Camoscio,,111.5,Beige,Donna
862,24A_I411928D,NeroGiardini,Stivaletti,Stivaletti Donna in Pelle,,111.5,,Donna
863,24A_I411948D,NeroGiardini,Stivaletti chelsea,Stivaletti Chelsea Donna in Pelle,,111.5,,Donna
864,24A_I411949D,NeroGiardini,Anfibi,Anfibi Donna in Pelle,,111.5,,Donna
865,24A_I411963D,NeroGiardini,Anfibi,Anfibi Donna in Pelle,,111.5,,Donna
866,24A_I411964D,NeroGiardini,Anfibi,Anfibi Donna in Pelle,,111.5,,Donna
867,24A_I411968D,NeroGiardini,Stivaletti chelsea,Stivaletti Chelsea Donna in Pelle,,111.5,,Donna
868,24A_I411969D,NeroGiardini,Anfibi,Anfibi Donna in Pelle,,111.5,,Donna
869,24A_I411988D,NeroGiardini,Stivaletti,Stivaletti Donna in Pelle,,111.5,,Donna
870,24A_I411992D,NeroGiardini,Stivaletti,Stivaletti Donna in Pelle,,111.5,,Donna
871,24A_I411993D,NeroGiardini,Stivaletti,Stivaletti Donna in Pelle,,111.5,,Donna
872,24A_I412000D,NeroGiardini,Stivaletti chelsea,Stivaletti Chelsea Donna in  Pelle,,111.5,,Donna
873,24A_I412001D,NeroGiardini,Stivaletti chelsea,Stivaletti Chelsea Donna in  Pelle,,111.5,Argento,Donna
874,24A_I412001D,NeroGiardini,Stivaletti chelsea,Stivaletti Chelsea Donna in  Pelle,,111.5,Oro,Donna
875,24A_I412002D,NeroGiardini,Stivaletti chelsea,Stivaletti Chelsea Donna in  Pelle,,111.5,,Donna
876,24A_I412004D,NeroGiardini,Anfibi,Anfibi Donna in Pelle,,111.5,,Donna
877,24A_I412005D,NeroGiardini,Anfibi,Anfibi Donna in Pelle,,111.5,,Donna
878,24A_I412006D,NeroGiardini,Anfibi,Anfibi Donna in Pelle,,111.5,Argento,Donna
879,24A_I412006D,NeroGiardini,Anfibi,Anfibi Donna in Pelle,,111.5,Oro,Donna
880,24A_I411601D,NeroGiardini,Sneakers,Sneakers Alta Donna in Pelle e Materiale Tecnico,,111.5,Nero,Donna
881,24A_I411601D,NeroGiardini,Sneakers,Sneakers Alta Donna in Pelle e Materiale Tecnico,,111.5,Avorio,Donna
882,24A_I308280D,NeroGiardini,Stivaletti,Stivaletti Donna in Pelle,,115.5,,Donna
883,24A_I411880D,NeroGiardini,Stivaletti chelsea,Stivaletti Chelsea Donna in Pelle,,115.5,,Donna
884,24A_I411904D,NeroGiardini,Stivaletti,Stivaletti Donna in Pelle,,115.5,,Donna
885,24A_E409491D,NeroGiardini,Décolleté,Décolleté Donna in Vernice,,118.5,,Donna
886,24A_I117220DE,NeroGiardini,Tronchetti,Tronchetti Donna in Pelle,,118.5,,Donna
887,24A_I205582DE,NeroGiardini,Tronchetti,Tronchetti Donna in Pelle,,118.5,,Donna
888,24A_I308193D,NeroGiardini,Tronchetti,Tronchetti Donna in Pelle,,118.5,Nero,Donna
889,24A_I308193D,NeroGiardini,Tronchetti,Tronchetti Donna in Pelle,,118.5,Marrone,Donna
890,24A_I308282D,NeroGiardini,Stivali,Stivali Donna in Pelle,,118.5,,Donna
891,24A_I309062D,NeroGiardini,Anfibi,Anfibi Donna in Pelle,,118.5,,Donna
892,24A_I309181D,NeroGiardini,Anfibi,Anfibi Donna in Vernice,,118.5,,Donna
893,24A_I409062D,NeroGiardini,Anfibi,Anfibi Donna in Pelle,,118.5,,Donna
894,24A_I409491D,NeroGiardini,Décolleté,Décolleté Donna in Vernice,,118.5,,Donna
895,24A_I410830DE,NeroGiardini,Tronchetti,Tronchetti Donna in Pelle e Materiale Tecnico,,118.5,,Donna
896,24A_I410841DE,NeroGiardini,Tronchetti,Tronchetti Donna in Pelle,,118.5,,Donna
897,24A_I410842DE,NeroGiardini,Tronchetti,Tronchetti Donna in Pelle e Materiale Tecnico,,118.5,,Donna
898,24A_I410902D,NeroGiardini,Mocassini,Mocassini Donna in Pelle,,118.5,Nero,Donna
899,24A_I410902D,NeroGiardini,Mocassini,Mocassini Donna in Pelle,,118.5,Beige,Donna
